cliente_id,idade,tempo_cliente_meses,contrato,forma_pagamento,charge_mensal,total_cobrado,num_produtos,tem_internet,tem_fone,chamadas_suporte,churn
CLI-00348,37,62,bienal,debito_automatico,84.29,5181.07,1,1,1,1,0
CLI-00349,52,58,bienal,boleto,114.92,7084.73,2,1,1,1,0
CLI-00350,65,33,mensal,debito_automatico,100.86,3202.78,3,1,1,3,0
CLI-00351,42,16,bienal,debito_automatico,90.76,1474.05,1,1,1,0,0
CLI-00352,52,48,mensal,cartao_credito,85.79,3877.82,2,1,1,0,0
CLI-00353,42,10,mensal,boleto,84.78,828.38,3,1,1,3,0
CLI-00354,46,38,mensal,cartao_credito,72.4,2947.93,1,0,1,2,0
CLI-00355,35,19,bienal,cartao_credito,135.02,2419.66,3,1,1,4,0
CLI-00356,63,36,mensal,cartao_credito,56.27,2151.41,1,1,1,2,0
CLI-00357,35,59,anual,debito_automatico,108.29,6111.66,4,0,1,4,0
CLI-00358,19,63,anual,boleto,71.69,4095.98,4,1,1,1,0
CLI-00359,71,46,anual,cartao_credito,73.79,3129.54,2,1,1,3,0
CLI-00360,52,3,mensal,debito_automatico,125.48,394.95,5,1,1,2,0
CLI-00361,33,65,mensal,boleto,73.8,4568.73,5,1,1,4,0
CLI-00362,58,8,mensal,debito_automatico,112.09,924.37,3,1,1,2,0
CLI-00363,53,51,anual,boleto,118.95,6308.14,1,1,1,1,0
CLI-00364,50,6,anual,cartao_credito,109.3,635.49,4,1,1,5,0
CLI-00365,21,39,anual,debito_automatico,135.24,5247.9,5,1,1,3,0
CLI-00366,50,60,anual,cartao_credito,106.96,6294.08,4,1,1,2,0
CLI-00367,31,28,mensal,boleto,108.22,3301.27,3,1,1,1,0
CLI-00368,38,54,bienal,debito_automatico,103.08,5365.88,3,1,1,2,0
CLI-00369,65,37,anual,debito_automatico,67.8,2349.72,1,0,1,2,0
CLI-00370,37,9,mensal,cartao_credito,98.01,858.38,5,1,1,4,0
CLI-00371,73,56,mensal,cartao_credito,117.63,6810.61,3,1,1,3,0
CLI-00372,25,59,anual,cartao_credito,93.16,5713.4,3,1,1,0,0
CLI-00373,24,2,bienal,debito_automatico,99.16,215.14,4,1,0,0,0
CLI-00374,20,61,mensal,cartao_credito,82.75,5433.15,2,1,1,0,0
CLI-00375,34,58,anual,debito_automatico,116.13,6450.38,5,1,1,1,0
CLI-00376,50,60,mensal,cartao_credito,54.29,3228.19,1,1,1,0,0
CLI-00377,65,40,mensal,boleto,74.36,3121.5,1,1,1,4,0
CLI-00378,29,36,anual,cartao_credito,108.21,4220.09,4,1,0,5,0
CLI-00379,68,37,anual,cartao_credito,52.42,1876.38,1,1,1,1,0
CLI-00380,39,18,anual,boleto,98.18,1747.6,3,1,1,4,0
CLI-00381,72,63,mensal,debito_automatico,92.05,6262.48,5,1,1,0,0
CLI-00382,39,22,mensal,debito_automatico,84.25,1801.04,1,1,1,2,0
CLI-00383,63,11,mensal,cartao_credito,153.17,1678.3,5,1,1,1,1
CLI-00384,47,58,mensal,debito_automatico,75.58,4738.28,1,1,1,1,0
CLI-00385,55,57,mensal,debito_automatico,64.43,3894.51,2,1,1,2,0
CLI-00386,55,4,mensal,cartao_credito,90.74,344.34,2,1,1,2,0
CLI-00387,62,7,mensal,debito_automatico,119.48,807.05,5,1,1,2,0
CLI-00388,68,61,mensal,debito_automatico,67.26,3982.2,2,1,1,2,0
CLI-00389,71,54,anual,cartao_credito,51.63,3018.16,2,1,1,5,0
CLI-00390,25,68,mensal,boleto,75.32,5632.84,3,0,1,3,0
CLI-00391,44,1,mensal,boleto,77.03,81.25,1,1,1,3,0
CLI-00392,44,55,anual,cartao_credito,76.89,4215.69,2,1,1,1,0
CLI-00393,51,3,mensal,debito_automatico,131.55,355.99,5,1,1,0,0
CLI-00394,38,38,anual,cartao_credito,104.34,4121.52,3,1,1,2,0
CLI-00395,47,1,mensal,boleto,88.04,86.09,2,1,1,0,0
CLI-00396,50,38,mensal,debito_automatico,75.1,2929.7,5,1,1,1,0
CLI-00397,45,29,mensal,cartao_credito,90.61,2683.76,1,1,1,1,0
CLI-00398,64,5,mensal,cartao_credito,125.58,625.49,2,1,0,1,1
CLI-00399,50,21,anual,cartao_credito,127.25,2909.75,5,0,1,1,0
CLI-00400,22,71,bienal,debito_automatico,96.85,6220.55,5,1,1,1,0
CLI-00401,65,67,mensal,debito_automatico,99.27,6933.27,4,0,0,4,0
CLI-00402,36,47,mensal,cartao_credito,119.18,5500.45,5,1,1,3,0
CLI-00403,21,35,anual,cartao_credito,129.73,4734.7,4,1,1,2,0
CLI-00404,52,68,mensal,cartao_credito,63.88,4496.07,1,1,1,2,0
CLI-00405,66,69,anual,cartao_credito,68.69,4275.35,1,1,1,2,0
CLI-00406,34,1,mensal,debito_automatico,93.14,89.14,3,1,1,1,0
CLI-00407,61,68,bienal,debito_automatico,99.39,6338.26,4,1,1,1,0
CLI-00408,45,12,mensal,debito_automatico,125.85,1409.62,5,1,1,4,0
CLI-00409,47,60,mensal,boleto,99.25,6227.12,3,1,1,4,0
CLI-00410,46,27,bienal,boleto,66.06,1690.71,3,1,1,3,0
CLI-00411,63,56,anual,debito_automatico,64.86,3613.81,1,1,1,2,0
CLI-00412,70,23,mensal,debito_automatico,97.44,2127.71,5,1,1,0,0
CLI-00413,23,25,anual,boleto,57.7,1465.65,4,1,0,2,0
CLI-00414,52,21,anual,cartao_credito,96.59,2117.87,1,1,1,3,0
CLI-00415,58,61,mensal,cartao_credito,96.65,5696.47,3,1,1,0,0
CLI-00416,54,63,anual,cartao_credito,75.19,4834.57,2,1,0,1,0
CLI-00417,41,52,mensal,debito_automatico,112.05,6205.16,3,0,0,2,0
CLI-00418,46,25,anual,boleto,92.03,2114.03,2,1,1,1,0
CLI-00419,66,55,bienal,debito_automatico,52.28,2996.55,1,1,1,2,0
CLI-00420,63,46,mensal,debito_automatico,114.19,5066.95,4,1,1,3,0
CLI-00421,70,32,mensal,debito_automatico,137.46,4066.75,5,1,1,1,0
CLI-00422,48,55,mensal,cartao_credito,83.2,4617.78,2,1,1,0,0
CLI-00423,52,5,mensal,cartao_credito,108.66,513.56,5,1,0,0,0
CLI-00424,50,36,bienal,cartao_credito,80.16,3071.23,1,1,1,2,0
CLI-00425,69,49,mensal,cartao_credito,53.64,2388.07,1,1,0,2,0
CLI-00426,38,58,mensal,boleto,80.83,4311.83,1,1,0,2,0
CLI-00427,49,39,anual,boleto,84.17,3296.41,4,1,1,3,0
CLI-00428,40,61,bienal,boleto,85.87,5331.25,2,1,1,1,0
CLI-00429,50,9,mensal,debito_automatico,113.32,1066.77,5,1,1,2,0
CLI-00430,20,6,anual,boleto,104.62,597.5,3,1,1,3,0
CLI-00431,35,35,anual,debito_automatico,89.35,3341.0,1,1,1,1,0
CLI-00432,42,39,bienal,debito_automatico,91.45,3889.78,5,1,1,1,0
CLI-00433,59,22,anual,debito_automatico,113.75,2502.02,5,1,0,1,0
CLI-00434,48,41,anual,debito_automatico,121.12,5224.68,4,1,1,3,0
CLI-00435,71,5,mensal,debito_automatico,62.93,316.21,2,1,1,2,0
CLI-00436,20,42,mensal,debito_automatico,136.9,5254.7,4,1,1,1,0
CLI-00437,57,67,anual,cartao_credito,82.55,5338.5,4,0,1,3,0
CLI-00438,63,30,bienal,debito_automatico,142.55,3923.68,5,0,0,1,0
CLI-00439,41,57,bienal,debito_automatico,66.9,4186.15,2,1,1,1,0
CLI-00440,67,29,bienal,cartao_credito,84.88,2328.12,2,1,1,5,0
CLI-00441,49,37,mensal,boleto,82.14,3121.79,2,1,1,3,0
CLI-00442,64,13,anual,cartao_credito,50.66,630.17,1,0,1,1,0
CLI-00443,39,32,anual,cartao_credito,99.96,3296.76,2,0,1,1,0
CLI-00444,40,46,anual,cartao_credito,124.99,5416.53,5,0,1,2,0
CLI-00445,19,23,mensal,boleto,90.39,2197.58,1,1,1,2,0
CLI-00446,44,45,mensal,debito_automatico,89.03,3694.51,3,1,1,1,0
CLI-00447,59,17,bienal,debito_automatico,87.96,1613.5,4,1,1,6,0
CLI-00448,19,66,mensal,boleto,107.98,7611.9,2,1,1,2,0
CLI-00449,43,6,bienal,cartao_credito,98.27,610.71,3,1,1,5,0
CLI-00450,34,18,mensal,cartao_credito,70.87,1165.29,2,1,1,5,1
CLI-00451,57,22,anual,cartao_credito,106.29,2202.08,4,0,1,3,0
CLI-00452,50,33,anual,debito_automatico,76.51,2706.3,5,0,1,1,0
CLI-00453,26,30,anual,debito_automatico,112.16,3110.4,5,1,1,2,0
CLI-00454,60,32,mensal,cartao_credito,115.12,3430.34,4,0,1,1,0
CLI-00455,71,42,bienal,cartao_credito,90.41,3830.64,3,1,1,4,0
CLI-00456,65,10,anual,cartao_credito,92.22,880.55,1,1,1,0,0
CLI-00457,56,36,mensal,debito_automatico,94.26,3204.74,1,1,1,2,0
CLI-00458,46,34,anual,cartao_credito,91.51,3158.52,2,1,1,1,0
CLI-00459,59,28,mensal,cartao_credito,137.36,3748.06,4,1,1,1,0
CLI-00460,72,11,mensal,debito_automatico,129.08,1317.81,4,1,1,2,0
CLI-00461,43,39,mensal,debito_automatico,90.55,3556.07,1,1,1,3,0
CLI-00462,52,47,bienal,debito_automatico,101.1,4644.32,3,1,1,5,0
CLI-00463,67,19,mensal,debito_automatico,96.87,1926.86,4,1,1,0,0
CLI-00464,42,15,anual,debito_automatico,97.06,1340.23,5,1,0,1,0
CLI-00465,41,28,mensal,debito_automatico,125.95,3611.67,5,1,1,3,0
CLI-00466,30,24,mensal,boleto,98.02,2322.6,4,0,1,1,0
CLI-00467,24,9,bienal,cartao_credito,73.72,651.01,3,1,1,1,0
CLI-00468,74,47,anual,debito_automatico,93.96,4179.67,5,0,0,1,0
CLI-00469,53,33,bienal,debito_automatico,80.6,2410.01,3,1,1,2,0
CLI-00470,62,62,mensal,cartao_credito,113.07,7497.82,1,1,1,4,0
CLI-00471,37,19,mensal,debito_automatico,102.96,1888.32,2,1,1,2,0
CLI-00472,18,67,bienal,cartao_credito,78.69,5463.18,1,1,1,4,0
CLI-00473,25,40,anual,debito_automatico,94.28,4108.79,2,1,1,1,0
CLI-00474,63,47,mensal,debito_automatico,120.6,5741.88,5,1,1,1,0
CLI-00475,33,65,mensal,cartao_credito,68.63,4369.19,2,1,1,2,0
CLI-00476,31,29,anual,debito_automatico,62.65,1732.65,2,0,1,1,0
CLI-00477,29,50,mensal,debito_automatico,123.03,6685.5,4,1,1,1,0
CLI-00478,68,13,anual,debito_automatico,59.01,795.07,2,0,1,2,0
CLI-00479,40,1,mensal,boleto,101.65,105.01,4,1,1,0,0
CLI-00480,32,34,mensal,cartao_credito,71.57,2397.44,2,1,1,1,0
CLI-00481,45,48,bienal,debito_automatico,106.42,5460.67,4,1,0,1,0
CLI-00482,51,48,mensal,boleto,104.94,5252.38,5,0,0,0,0
CLI-00483,19,49,mensal,cartao_credito,120.68,5656.9,5,1,1,4,0
CLI-00484,49,64,anual,debito_automatico,39.78,2596.62,2,0,1,1,0
CLI-00485,40,61,mensal,boleto,116.41,7001.87,3,1,1,1,0
CLI-00486,39,29,mensal,debito_automatico,124.71,3259.7,5,1,1,3,0
CLI-00487,68,39,anual,cartao_credito,98.23,4066.67,1,1,1,0,0
CLI-00488,42,26,mensal,debito_automatico,95.93,2306.03,1,1,1,0,0
CLI-00489,39,17,mensal,debito_automatico,108.28,1844.42,4,1,1,5,0
CLI-00490,39,71,mensal,boleto,81.17,5574.3,3,1,1,3,0
CLI-00491,66,13,anual,cartao_credito,110.77,1394.53,4,1,1,1,0
CLI-00492,69,69,anual,boleto,91.79,6304.84,2,0,1,3,0
CLI-00493,59,26,anual,debito_automatico,127.53,3645.38,5,1,1,4,0
CLI-00494,23,49,mensal,cartao_credito,106.43,5119.51,3,1,1,4,0
CLI-00495,32,67,anual,debito_automatico,103.88,6517.76,4,1,0,0,0
CLI-00496,71,7,bienal,debito_automatico,110.66,792.22,4,1,1,3,0
CLI-00497,60,58,mensal,cartao_credito,88.43,4858.43,1,1,1,4,1
CLI-00498,54,49,anual,cartao_credito,107.77,4864.13,2,1,1,3,0
CLI-00499,50,53,anual,boleto,136.72,6594.26,4,1,1,3,0
CLI-00500,25,65,bienal,boleto,89.94,5288.24,1,1,1,2,0
CLI-00501,70,62,bienal,cartao_credito,104.53,6391.64,3,1,1,2,0
CLI-00502,61,17,mensal,cartao_credito,97.54,1633.88,4,1,1,2,0
CLI-00503,61,43,mensal,boleto,71.13,2866.23,1,1,1,2,0
CLI-00504,22,25,mensal,debito_automatico,71.48,1888.51,2,1,1,5,0
CLI-00505,56,3,mensal,cartao_credito,60.0,166.65,5,0,1,2,0
CLI-00506,21,29,mensal,boleto,77.22,2425.39,3,1,1,1,0
CLI-00507,23,32,anual,cartao_credito,98.55,3208.84,4,1,1,2,0
CLI-00508,62,26,mensal,debito_automatico,71.87,1692.08,1,1,1,3,1
CLI-00509,49,16,mensal,debito_automatico,111.13,1942.72,4,1,1,0,0
CLI-00510,69,25,anual,debito_automatico,93.92,2257.81,5,1,1,0,0
CLI-00511,47,54,mensal,cartao_credito,86.8,4640.3,4,0,0,1,0
CLI-00512,64,28,bienal,debito_automatico,59.73,1600.28,4,1,1,5,0
CLI-00513,52,56,anual,boleto,87.43,5119.75,1,1,1,3,0
CLI-00514,72,65,mensal,debito_automatico,92.24,5978.43,5,1,0,3,0
CLI-00515,57,41,mensal,debito_automatico,79.68,3026.68,3,1,1,2,0
CLI-00516,69,51,mensal,cartao_credito,89.29,4193.32,1,1,1,1,0
CLI-00517,33,71,anual,boleto,92.35,6852.4,5,1,1,1,0
CLI-00518,30,29,mensal,boleto,117.61,3231.34,5,1,1,0,0
CLI-00519,67,19,anual,boleto,77.87,1372.35,4,1,1,3,0
CLI-00520,59,66,anual,debito_automatico,85.58,5647.63,2,1,1,1,0
CLI-00521,47,41,mensal,boleto,73.81,3209.46,2,1,1,3,0
CLI-00522,36,45,bienal,cartao_credito,88.67,3813.61,3,1,1,1,0
CLI-00523,34,15,mensal,debito_automatico,132.23,1894.76,4,1,1,1,0
CLI-00524,73,3,bienal,debito_automatico,53.21,170.29,2,1,1,1,0
CLI-00525,36,11,mensal,debito_automatico,106.45,1088.48,1,1,1,0,0
CLI-00526,45,53,anual,boleto,75.62,4101.43,3,0,1,0,0
CLI-00527,72,46,mensal,debito_automatico,119.38,5991.22,4,1,1,2,0
CLI-00528,43,30,anual,cartao_credito,99.35,3183.95,1,1,1,2,0
CLI-00529,54,57,mensal,cartao_credito,94.61,4920.16,2,0,0,2,0
CLI-00530,43,18,mensal,cartao_credito,61.63,1069.38,2,1,1,1,1
CLI-00531,70,51,anual,debito_automatico,91.45,4330.36,2,1,1,2,0
CLI-00532,40,48,mensal,cartao_credito,137.19,7176.78,2,1,1,2,0
CLI-00533,26,66,anual,cartao_credito,110.22,7981.52,5,0,1,3,0
CLI-00534,29,8,bienal,debito_automatico,91.98,696.84,3,1,1,3,0
CLI-00535,70,22,mensal,boleto,90.06,2048.57,3,1,1,1,0
CLI-00536,18,6,mensal,boleto,96.31,617.34,2,1,1,3,1
CLI-00537,18,57,mensal,boleto,92.26,4978.71,3,0,1,2,0
CLI-00538,64,36,anual,boleto,83.69,2824.65,1,1,1,3,0
CLI-00539,51,57,mensal,cartao_credito,72.15,3710.52,1,0,0,4,0
CLI-00540,49,49,mensal,boleto,73.28,3527.5,3,1,1,2,0
CLI-00541,71,45,mensal,debito_automatico,132.44,6435.91,2,1,0,5,0
CLI-00542,65,66,mensal,debito_automatico,100.07,7136.93,4,1,1,1,0
CLI-00543,42,45,bienal,debito_automatico,149.97,6246.2,2,1,1,1,0
CLI-00544,57,20,mensal,boleto,118.5,2229.86,5,1,1,3,0
CLI-00545,62,64,anual,debito_automatico,114.0,7161.82,4,1,1,1,0
CLI-00546,70,67,anual,cartao_credito,103.81,7345.63,5,1,1,0,0
CLI-00547,18,3,anual,debito_automatico,82.14,251.93,3,1,1,1,0
CLI-00548,33,54,mensal,cartao_credito,104.27,5646.18,5,1,1,1,0
CLI-00549,56,64,anual,boleto,77.35,5041.42,3,1,1,5,0
CLI-00550,22,40,bienal,debito_automatico,91.51,3364.79,5,0,1,2,0
CLI-00551,39,59,mensal,debito_automatico,137.69,8087.42,4,1,1,2,0
CLI-00552,46,55,mensal,boleto,126.0,7612.0,5,1,1,3,0
CLI-00553,72,62,mensal,debito_automatico,115.96,6597.75,2,1,1,4,0
CLI-00554,20,4,mensal,cartao_credito,116.5,467.79,3,1,1,1,0
CLI-00555,29,60,mensal,cartao_credito,65.97,3796.43,1,1,1,2,0
CLI-00556,43,30,anual,debito_automatico,79.21,2395.27,5,1,1,2,0
CLI-00557,33,2,mensal,boleto,84.8,172.1,3,0,1,0,0
CLI-00558,68,62,mensal,boleto,79.84,5026.78,1,1,1,2,0
CLI-00559,54,49,anual,boleto,116.89,6131.07,3,1,1,3,0
CLI-00560,39,9,mensal,cartao_credito,92.91,817.75,3,1,1,2,0
CLI-00561,74,31,anual,cartao_credito,137.33,4271.15,1,0,1,2,0
CLI-00562,46,61,mensal,cartao_credito,69.35,3816.56,1,1,1,3,0
CLI-00563,31,48,bienal,boleto,113.82,5779.74,4,1,1,1,0
CLI-00564,45,25,mensal,cartao_credito,98.03,2332.86,5,0,1,0,0
CLI-00565,22,36,anual,cartao_credito,118.13,4521.92,5,1,0,2,0
CLI-00566,64,8,anual,debito_automatico,91.49,697.61,3,1,1,1,0
CLI-00567,66,58,mensal,debito_automatico,81.03,4239.91,2,1,1,3,0
CLI-00568,47,45,mensal,debito_automatico,73.62,3084.2,2,1,1,2,0
CLI-00569,63,62,anual,debito_automatico,96.95,6594.78,3,1,1,0,0
CLI-00570,69,39,mensal,debito_automatico,118.72,4463.21,4,0,1,2,0
CLI-00571,22,58,bienal,debito_automatico,58.5,3127.55,1,1,1,4,0
CLI-00572,29,64,bienal,boleto,93.03,5499.94,3,1,1,2,0
CLI-00573,33,44,mensal,debito_automatico,119.86,5073.8,5,1,1,1,0
CLI-00574,43,29,mensal,cartao_credito,99.66,2622.89,2,1,1,1,0
CLI-00575,43,59,mensal,cartao_credito,123.26,7289.05,2,1,0,2,0
CLI-00576,65,71,mensal,cartao_credito,97.57,6530.86,2,1,1,1,0
CLI-00577,38,9,anual,boleto,94.0,849.27,4,0,1,1,0
CLI-00578,56,6,anual,cartao_credito,98.64,549.32,5,1,1,3,0
CLI-00579,53,29,mensal,boleto,90.39,2584.54,4,1,1,2,0
CLI-00580,50,58,mensal,cartao_credito,65.28,3860.39,1,1,1,2,0
CLI-00581,47,17,mensal,boleto,98.31,1524.87,3,1,1,0,0
CLI-00582,54,16,mensal,boleto,102.41,1605.38,3,1,1,2,0
CLI-00583,40,3,anual,debito_automatico,102.49,295.33,2,0,1,3,0
CLI-00584,27,21,mensal,debito_automatico,99.3,1977.01,2,1,1,5,0
CLI-00585,71,64,anual,cartao_credito,102.92,6724.59,1,1,1,1,0
CLI-00586,22,36,anual,debito_automatico,88.62,3246.82,4,1,1,5,0
CLI-00587,53,62,anual,cartao_credito,142.73,9080.58,5,1,1,2,0
CLI-00588,51,42,mensal,debito_automatico,65.41,2559.8,1,1,1,1,0
CLI-00589,69,42,anual,boleto,100.96,4058.59,3,1,1,1,0
CLI-00590,48,61,anual,cartao_credito,90.1,5176.97,3,0,0,0,0
CLI-00591,27,13,anual,boleto,101.52,1330.45,4,1,1,2,0
CLI-00592,36,11,mensal,debito_automatico,91.45,998.12,1,1,1,3,0
CLI-00593,49,54,mensal,debito_automatico,81.23,4237.54,5,1,1,1,0
CLI-00594,18,16,anual,boleto,61.39,1038.43,1,1,1,2,0
CLI-00595,73,8,mensal,debito_automatico,92.98,683.44,1,1,0,1,0
CLI-00596,22,59,mensal,debito_automatico,101.96,6587.0,4,1,0,1,0
CLI-00597,62,57,bienal,debito_automatico,104.87,5519.16,5,0,1,3,0
CLI-00598,21,40,mensal,boleto,71.58,3019.57,3,1,1,2,0
CLI-00599,33,59,mensal,cartao_credito,81.01,4653.63,2,1,1,1,0
CLI-00600,41,2,mensal,debito_automatico,123.62,265.3,5,1,1,4,0
CLI-00601,33,10,anual,debito_automatico,82.73,756.84,3,1,0,0,0
CLI-00602,72,44,mensal,cartao_credito,129.28,5545.8,4,1,1,2,0
CLI-00603,19,11,anual,cartao_credito,131.54,1399.32,5,0,1,3,1
CLI-00604,66,2,mensal,cartao_credito,103.0,226.32,5,1,1,4,0
CLI-00605,45,50,mensal,debito_automatico,82.11,4504.18,3,1,1,3,0
CLI-00606,49,12,anual,boleto,44.0,495.24,3,1,1,0,0
CLI-00607,44,23,mensal,boleto,56.46,1332.33,1,1,1,2,0
CLI-00608,37,18,bienal,debito_automatico,55.23,1001.2,1,1,1,1,0
CLI-00609,41,62,mensal,cartao_credito,81.38,4696.78,5,1,1,0,0
CLI-00610,29,62,mensal,cartao_credito,85.28,4936.05,2,0,1,1,0
CLI-00611,67,38,mensal,debito_automatico,108.24,4515.59,4,1,1,0,0
CLI-00612,52,67,mensal,debito_automatico,130.29,8646.9,3,1,1,3,0
CLI-00613,50,38,bienal,cartao_credito,79.33,2788.93,1,1,1,2,0
CLI-00614,50,67,bienal,debito_automatico,61.33,3874.72,4,1,1,1,0
CLI-00615,68,61,mensal,boleto,95.05,5529.42,5,1,1,2,0
CLI-00616,60,1,anual,debito_automatico,106.21,106.44,3,1,1,3,0
CLI-00617,54,45,anual,boleto,92.37,4019.94,3,1,1,4,0
CLI-00618,29,28,mensal,debito_automatico,95.14,2639.95,1,1,1,1,0
CLI-00619,20,21,mensal,cartao_credito,75.73,1484.25,2,1,1,2,0
CLI-00620,18,13,bienal,cartao_credito,117.04,1468.79,3,1,1,1,0
CLI-00621,50,27,bienal,boleto,90.92,2243.88,2,1,1,1,0
CLI-00622,57,7,bienal,debito_automatico,107.43,810.62,4,1,1,4,0
CLI-00623,27,22,anual,debito_automatico,97.0,2005.43,3,1,0,3,0
CLI-00624,60,53,anual,cartao_credito,78.7,4385.41,3,1,1,2,0
CLI-00625,61,4,mensal,debito_automatico,84.86,329.23,2,1,1,2,0
CLI-00626,46,23,mensal,cartao_credito,83.88,1919.36,1,1,1,0,0
CLI-00627,30,70,mensal,cartao_credito,81.99,5499.7,5,1,1,1,0
CLI-00628,29,33,anual,cartao_credito,103.59,3552.78,4,0,1,1,0
CLI-00629,48,28,anual,debito_automatico,118.3,3540.66,3,0,1,1,0
CLI-00630,63,8,anual,cartao_credito,86.68,663.8,1,1,1,2,0
CLI-00631,19,1,bienal,cartao_credito,121.35,115.09,3,0,1,1,0
CLI-00632,68,37,bienal,debito_automatico,110.15,4223.44,4,1,0,1,0
CLI-00633,67,63,bienal,debito_automatico,92.05,5445.58,5,1,1,0,0
CLI-00634,52,22,mensal,debito_automatico,109.82,2483.61,3,1,0,1,0
CLI-00635,40,70,anual,debito_automatico,63.18,4063.86,2,1,1,2,0
CLI-00636,34,21,anual,boleto,73.83,1587.68,1,1,1,6,0
CLI-00637,43,35,mensal,cartao_credito,104.48,3666.61,5,1,1,0,0
CLI-00638,25,5,bienal,cartao_credito,80.43,371.1,3,1,1,3,0
CLI-00639,46,60,bienal,debito_automatico,157.58,9736.75,5,1,0,1,0
CLI-00640,43,46,mensal,cartao_credito,84.55,3847.73,2,1,1,1,0
CLI-00641,27,50,mensal,debito_automatico,130.2,6141.68,3,1,1,0,0
CLI-00642,43,48,anual,debito_automatico,116.87,5445.26,5,1,0,2,0
CLI-00643,51,6,anual,boleto,77.58,464.74,3,1,0,4,0
CLI-00644,68,56,bienal,boleto,85.81,4412.81,3,0,1,3,0
CLI-00645,58,59,mensal,boleto,109.23,7034.39,5,1,1,2,0
CLI-00646,24,29,mensal,cartao_credito,87.16,2611.34,3,1,1,2,0
CLI-00647,21,71,mensal,boleto,80.52,5262.46,2,1,1,3,0
CLI-00648,70,18,mensal,cartao_credito,121.47,2327.65,5,0,1,1,0
CLI-00649,67,2,mensal,debito_automatico,117.31,226.29,5,1,1,2,0
CLI-00650,62,8,bienal,debito_automatico,99.8,813.86,2,1,0,2,0
CLI-00651,28,54,mensal,cartao_credito,116.53,6012.15,2,1,1,0,0
CLI-00652,46,38,mensal,debito_automatico,76.57,3045.49,2,1,1,1,0
CLI-00653,73,48,mensal,cartao_credito,116.28,5830.38,3,1,1,3,0
CLI-00654,53,27,mensal,cartao_credito,121.87,3324.74,3,1,1,0,0
CLI-00655,42,20,anual,boleto,127.88,2425.08,4,1,1,3,0
CLI-00656,38,12,anual,cartao_credito,58.8,670.84,3,1,1,4,0
CLI-00657,74,43,anual,cartao_credito,121.95,5121.0,2,1,1,0,0
CLI-00658,53,61,mensal,debito_automatico,89.27,5058.85,4,1,1,1,0
CLI-00659,27,31,mensal,boleto,49.19,1475.38,2,1,1,4,0
CLI-00660,54,61,mensal,cartao_credito,113.46,7176.25,1,1,1,2,0
CLI-00661,26,67,mensal,debito_automatico,120.27,8591.29,5,0,1,1,0
CLI-00662,41,35,anual,boleto,89.09,3013.74,1,1,1,4,0
CLI-00663,52,15,mensal,cartao_credito,79.36,1126.97,2,1,1,1,1
CLI-00664,66,16,anual,cartao_credito,97.64,1666.17,3,1,1,1,0
CLI-00665,52,13,mensal,boleto,107.21,1502.64,5,1,1,2,0
CLI-00666,65,35,anual,debito_automatico,81.52,2801.85,3,1,1,1,0
CLI-00667,53,59,bienal,boleto,94.46,5045.81,3,1,1,2,0
CLI-00668,35,21,anual,cartao_credito,112.26,2449.38,5,1,1,2,0
CLI-00669,66,54,anual,boleto,83.57,4769.14,5,1,1,1,0
CLI-00670,56,30,bienal,boleto,79.11,2144.53,1,1,1,3,0
CLI-00671,49,48,anual,cartao_credito,50.25,2457.84,2,0,1,0,0
CLI-00672,41,35,mensal,cartao_credito,132.41,4716.26,3,1,1,2,0
CLI-00673,40,38,mensal,boleto,83.95,3112.71,2,1,0,5,0
CLI-00674,49,31,anual,debito_automatico,64.57,2101.66,2,1,1,1,0
CLI-00675,54,24,anual,debito_automatico,112.26,2655.54,4,1,0,1,0
CLI-00676,29,49,mensal,debito_automatico,63.07,3199.69,1,1,1,2,0
CLI-00677,66,32,mensal,boleto,93.41,2999.35,3,0,1,3,0
CLI-00678,72,55,bienal,boleto,119.11,6221.49,5,1,0,1,0
CLI-00679,30,58,mensal,cartao_credito,89.67,5311.64,5,1,1,0,0
CLI-00680,40,3,mensal,cartao_credito,124.99,392.74,2,1,1,2,0
CLI-00681,42,69,mensal,boleto,118.9,8981.69,1,1,1,4,0
CLI-00682,52,10,anual,boleto,67.49,658.72,1,0,1,6,0
CLI-00683,58,25,mensal,debito_automatico,71.53,1632.48,3,0,1,3,0
CLI-00684,47,68,anual,boleto,83.4,6224.68,3,1,1,2,0
CLI-00685,34,61,mensal,debito_automatico,76.47,4780.17,2,1,1,4,0
CLI-00686,66,29,anual,cartao_credito,108.21,3418.29,2,1,1,0,1
CLI-00687,37,19,anual,boleto,75.75,1325.21,2,1,1,2,0
CLI-00688,65,43,mensal,debito_automatico,78.77,3280.1,4,1,1,0,0
CLI-00689,42,66,mensal,cartao_credito,80.03,4895.27,1,1,1,1,0
CLI-00690,39,61,mensal,cartao_credito,56.18,3656.94,2,1,1,4,0
CLI-00691,30,43,mensal,boleto,99.36,4597.48,1,1,1,1,0
CLI-00692,36,25,anual,boleto,122.0,3050.8,5,1,1,3,0
CLI-00693,66,20,mensal,cartao_credito,98.0,1837.15,5,0,1,4,0
CLI-00694,53,48,anual,cartao_credito,68.19,3029.02,1,1,1,3,0
CLI-00695,29,24,mensal,debito_automatico,114.97,2807.93,5,0,1,2,1
CLI-00696,58,11,mensal,boleto,87.94,968.57,5,1,1,2,0
